Step,vx (m/s),vy (m/s),vz (m/s),speed_xy (m/s)
82,0.9841336011886597,0.09800605475902557,-0.07723259180784225,0.9890015832939748
83,1.00625741481781,0.09420457482337952,-0.08094567060470581,1.0106574527472085
84,1.046187400817871,0.08692698180675507,0.011095444671809673,1.0497925403602775
85,1.096038579940796,0.10050015151500702,0.04417826980352402,1.100636565435283
86,1.1347222328186035,0.10133538395166397,0.010798737406730652,1.1392380812163312
87,1.1860250234603882,0.1005140095949173,-0.12768563628196716,1.1902766159170992
88,1.157808542251587,0.12530696392059326,-0.34383395314216614,1.1645696439963311
89,1.0329229831695557,0.17883235216140747,-0.3739573359489441,1.0482895112226756
90,1.003778338432312,0.07374840974807739,-0.18568648397922516,1.006483870037818
91,1.0694222450256348,0.11936680972576141,-0.251060426235199,1.076063368682242
92,0.9638868570327759,0.0872940644621849,0.07295124977827072,0.9678316624552283
93,0.8765822649002075,0.06438188999891281,0.27671104669570923,0.8789433968677447
94,0.8707427978515625,0.06927172839641571,0.7949234247207642,0.8734938994437189
95,0.8539677858352661,0.07635366916656494,0.2382589876651764,0.8573744001540892
96,0.9103108048439026,0.08166023343801498,-0.017022570595145226,0.9139661673939057
97,0.9829064607620239,0.09838873147964478,-0.07819755375385284,0.9878185324693507
98,1.0052292346954346,0.0943155586719513,-0.08142649382352829,1.0096441149702065
99,1.046287178993225,0.08797211945056915,0.00997097697108984,1.0499790258506245
100,1.0954515933990479,0.10138972848653793,0.042222898453474045,1.100133660299096
101,1.134729266166687,0.10214166343212128,0.008648540824651718,1.13931708795395
102,1.185969591140747,0.10148550570011139,-0.12917496263980865,1.1903038179295897
103,1.1572152376174927,0.12640045583248138,-0.3440183103084564,1.1640980119426239
104,1.0327341556549072,0.18009090423583984,-0.37402668595314026,1.048318925730494
105,1.0037972927093506,0.07509841024875641,-0.18574444949626923,1.0066025909327436
106,1.0696485042572021,0.12022009491920471,-0.25134599208831787,1.0763832002972047
107,0.9637895822525024,0.08860938251018524,0.07353954017162323,0.9678543183389169
108,0.8769773244857788,0.0651685819029808,0.2776036262512207,0.8793953443869716
109,0.8714163303375244,0.0701231062412262,0.7962050437927246,0.8742331901774467
110,0.8548776507377625,0.0772649496793747,0.23915693163871765,0.858362202208294
111,0.9106664061546326,0.08274548500776291,-0.01631583645939827,0.914417912438161
112,0.9832431674003601,0.09966090321540833,-0.07815521955490112,0.988281043969378
113,1.0053530931472778,0.09579455852508545,-0.0818137526512146,1.0099066488264226
114,1.0458484888076782,0.08912036567926407,0.010213331319391727,1.049638747912876
115,1.0957434177398682,0.10267356783151627,0.043120428919792175,1.1005432745019617
116,1.1347332000732422,0.10370183736085892,0.00967301893979311,1.1394619372407657
117,1.1859915256500244,0.10300780832767487,-0.1282755732536316,1.190456428219926
118,1.1575748920440674,0.12783536314964294,-0.3439551293849945,1.164612171824782
119,1.0324777364730835,0.18125386536121368,-0.3740726709365845,1.0482667790314464
120,1.0036123991012573,0.07606998085975647,-0.18551786243915558,1.0064911771186995
121,1.0692600011825562,0.12167341262102127,-0.2509361803531647,1.076160475704142
122,0.9636014103889465,0.08943851292133331,0.07336217910051346,0.9677432126846184
123,0.8765633702278137,0.06613258272409439,0.2769117057323456,0.87905452647882
124,0.8707899451255798,0.07099851965904236,0.7948542833328247,0.8736795283887484
125,0.853973388671875,0.0781550481915474,0.2384195476770401,0.8575422789096456
126,0.9100738167762756,0.08366081118583679,-0.016841493546962738,0.9139110915783932
127,0.9826487898826599,0.10050465166568756,-0.07845024764537811,0.9877751916627068
128,1.0048357248306274,0.09658819437026978,-0.08173059672117233,1.0094672422558353
129,1.0459504127502441,0.0902978926897049,0.009728018194437027,1.0498409285966173
130,1.0954134464263916,0.10374615341424942,0.04222721606492996,1.1003153561411374
131,1.134603500366211,0.10463902354240417,0.008701818063855171,1.1394184605715172
132,1.1858651638031006,0.10407151281833649,-0.1289990395307541,1.1904230619834495
133,1.1571180820465088,0.12891192734241486,-0.344077467918396,1.1642768316900096
134,1.032274603843689,0.1824917197227478,-0.3740069270133972,1.0482814915412801
135,1.0036883354187012,0.07720573991537094,-0.18550921976566315,1.0066533668206963
136,1.0693514347076416,0.12259113043546677,-0.25109678506851196,1.0763554599539769
137,0.9634881019592285,0.09061139076948166,0.07390270382165909,0.967739503561871
138,0.8767625689506531,0.06690189987421036,0.27760937809944153,0.8793113592577589
139,0.8710502982139587,0.07179553806781769,0.7958102226257324,0.8740041311716289
140,0.8545447587966919,0.07900462299585342,0.23892688751220703,0.8581890673048762
141,0.9103986620903015,0.08464615792036057,-0.016316454857587814,0.914325268154878
142,0.9827578067779541,0.1015825942158699,-0.07811396569013596,0.9879938917982442
143,1.004892110824585,0.09780114889144897,-0.08181636780500412,1.0096401433788067
144,1.0455982685089111,0.09123040735721588,0.010105130262672901,1.049570734317319
145,1.0953913927078247,0.10482129454612732,0.04290726035833359,1.1003952957954308
146,1.1343560218811035,0.10584181547164917,0.009558248333632946,1.139283140523135
147,1.185685634613037,0.10527607798576355,-0.1283424198627472,1.190350148789752
148,1.1571584939956665,0.13002575933933258,-0.3439033627510071,1.1644408436318647
149,1.0320155620574951,0.18349412083625793,-0.37408629059791565,1.0482014180062527
150,1.0035442113876343,0.0780116468667984,-0.18535391986370087,1.0065718063091669
151,1.0690104961395264,0.12375380843877792,-0.2508642375469208,1.0761498250520594
152,0.9633811116218567,0.09136831760406494,0.07371222227811813,0.9677041571118529
153,0.87662672996521,0.06770385056734085,0.2771308422088623,0.8792373030480122
154,0.8706930875778198,0.07259339094161987,0.7948093414306641,0.8737140568654026
155,0.8538383841514587,0.07973053306341171,0.2385196089744568,0.8575528812574474
156,0.9100004434585571,0.0854749083518982,-0.016751956194639206,0.9140058900535247
157,0.9823683500289917,0.10238223522901535,-0.07837601751089096,0.9876890691048337
158,1.004584550857544,0.09850219637155533,-0.08199752122163773,1.0094022005680756
159,1.0455653667449951,0.09220638871192932,0.0097501827403903,1.0496232439575124
160,1.095186471939087,0.10580729693174362,0.04232991486787796,1.1002856867206747
161,1.134233832359314,0.10676565021276474,0.008920842781662941,1.1392476862095664
162,1.1855921745300293,0.10626809298992157,-0.12890379130840302,1.190345207028011
163,1.1568397283554077,0.13105084002017975,-0.34409213066101074,1.16423901316328
164,1.031761646270752,0.18460804224014282,-0.3740450441837311,1.048147043107536
165,1.0036134719848633,0.07903508841991425,-0.1853369176387787,1.006720689342906
166,1.0692265033721924,0.12461093068122864,-0.25102025270462036,1.0764632829589529
167,0.9631392359733582,0.0924050435423851,0.07407254725694656,0.9675618222849712
168,0.8766216039657593,0.06841107457876205,0.2776961028575897,0.8792869336368655
169,0.8709355592727661,0.07335291802883148,0.7954517602920532,0.874019106764326
170,0.8542999625205994,0.08054320514202118,0.2388191521167755,0.858088360168839
171,0.9102718830108643,0.08636948466300964,-0.016397226601839066,0.9143602074024757
172,0.9824742078781128,0.10339885205030441,-0.07815388590097427,0.9879002438257852
173,1.0045814514160156,0.09963466972112656,-0.08188661187887192,1.0095102574711892
174,1.0454323291778564,0.09316536784172058,0.0099120382219553,1.0495754097040009
175,1.095147728919983,0.10686547309160233,0.04276186227798462,1.1003493888296063
176,1.1341149806976318,0.10789396613836288,0.009409251622855663,1.1392356636674679
177,1.185367226600647,0.107431560754776,-0.12848754227161407,1.1902256097669537
178,1.156742811203003,0.13216251134872437,-0.3440104126930237,1.164268380003437
179,1.0315641164779663,0.1856333464384079,-0.3740936517715454,1.0481337060293832
180,1.0036027431488037,0.07993991672992706,-0.18523642420768738,1.0067814342460788
181,1.068960428237915,0.12573456764221191,-0.2508828639984131,1.0763296793449304
182,0.9630053043365479,0.0932316854596138,0.07396829128265381,0.9675078104873198
183,0.8764748573303223,0.0692007839679718,0.27747222781181335,0.8792024363216874
184,0.8705642223358154,0.0740596354007721,0.7948797345161438,0.8737087013455105
185,0.8539725542068481,0.08127404004335403,0.23845519125461578,0.8578313312787875
186,0.9099225997924805,0.08718153089284897,-0.016632510349154472,0.9140895781825364
187,0.9820895791053772,0.10420632362365723,-0.07834646850824356,0.9876026018953855
188,1.0042494535446167,0.10043373703956604,-0.08204200863838196,1.0092590849134795
189,1.0453852415084839,0.09410018473863602,0.00973187480121851,1.049611903482233
190,1.0950883626937866,0.10779377818107605,0.042313091456890106,1.1003808525787375
191,1.1340407133102417,0.10881011933088303,0.008964993990957737,1.1392488672427998
192,1.185349702835083,0.108416847884655,-0.1288604587316513,1.1902974968118114
193,1.1565496921539307,0.133111834526062,-0.344062864780426,1.164184672168572
194,1.0312939882278442,0.18662643432617188,-0.37404194474220276,1.0480442338681102
195,1.0036115646362305,0.08083628863096237,-0.18520541489124298,1.0068617969866624
196,1.068999171257019,0.12653204798698425,-0.2509881556034088,1.0764616051285685
197,0.9628879427909851,0.0941302701830864,0.07426823675632477,0.9674780091232029
198,0.8764973282814026,0.06991538405418396,0.2777773439884186,0.8792813698764923
199,0.8706177473068237,0.07475534826517105,0.7951926589012146,0.8738212769324488
200,0.8541185855865479,0.08205796033143997,0.23869767785072327,0.8580513196179592
201,0.9100890755653381,0.08805650472640991,-0.016466049477458,0.914339145770323
202,0.9820743799209595,0.10512761771678925,-0.07824074476957321,0.9876851237636135
203,1.004213571548462,0.10141019523143768,-0.08209534734487534,1.009321021766116
204,1.0451633930206299,0.09500397741794586,0.00981662143021822,1.049472378786419
205,1.0950299501419067,0.10874434560537338,0.042596492916345596,1.1004162505201964
206,1.1339242458343506,0.10983651876449585,0.00922817550599575,1.1392314322144137
207,1.1851704120635986,0.10945236682891846,-0.12853984534740448,1.1902137313253667
208,1.1564234495162964,0.134141743183136,-0.343973845243454,1.1641774786755585
209,1.0310958623886108,0.18768402934074402,-0.3741273283958435,1.0480381540308972
210,1.003495454788208,0.08174063265323639,-0.1850663125514984,1.0068190794810872
211,1.0687634944915771,0.12755364179611206,-0.2508493661880493,1.0763481493890805
212,0.9628271460533142,0.09492064267396927,0.07423888146877289,0.9674947243178174
213,0.8763786554336548,0.07066460698843002,0.2776168882846832,0.8792229719363172
214,0.8705110549926758,0.07553201168775558,0.7946867346763611,0.8737817700399
215,0.8537032008171082,0.08277064561843872,0.23852936923503876,0.8577063220365516
216,0.9097722768783569,0.08885611593723297,-0.01654939539730549,0.9141012006971004
217,0.9818007349967957,0.10594271123409271,-0.07840530574321747,0.9875001474956236
218,1.003908634185791,0.10223981738090515,-0.08218763768672943,1.0091013457779456
219,1.045082688331604,0.09594030678272247,0.009610891342163086,1.0494771878968954
220,1.0948325395584106,0.10973063111305237,0.04236433282494545,1.1003177273316955
221,1.1337870359420776,0.11081208288669586,0.009086696431040764,1.1391893436053595
222,1.1851445436477661,0.11049756407737732,-0.1286645233631134,1.1902845462346834
223,1.156329870223999,0.13516247272491455,-0.3441069424152374,1.1642025866683872
224,1.0308945178985596,0.18867227435112,-0.37414687871932983,1.048017525684627
225,1.0033944845199585,0.08268173784017563,-0.1850101202726364,1.0067952926674542
226,1.0688167810440063,0.1286018192768097,-0.25093042850494385,1.0765257727349478
227,0.9626336693763733,0.09585213661193848,0.07447464019060135,0.9673940321865204
228,0.8763372302055359,0.07138995081186295,0.2778438925743103,0.8792402778087629
229,0.8704344630241394,0.07621250301599503,0.7948528528213501,0.8737645564086958
230,0.8537705540657043,0.08343304693698883,0.23864389955997467,0.8578375325846087
231,0.9098243117332458,0.0896645113825798,-0.016472959890961647,0.9142319196037465
232,0.9817080497741699,0.10678039491176605,-0.07835420221090317,0.9874982266965935
233,1.0037294626235962,0.10310040414333344,-0.08224458247423172,1.0090106676706505
234,1.044945240020752,0.09685932844877243,0.009608081541955471,1.0494247396309915
235,1.0947755575180054,0.11065410822629929,0.04243085905909538,1.1003535127431625
236,1.1336647272109985,0.11179976165294647,0.00914047658443451,1.1391641235695773
237,1.1850132942199707,0.11154259741306305,-0.12854719161987305,1.1902513425809356
238,1.1562378406524658,0.13619324564933777,-0.3440634608268738,1.1642313104865278
239,1.0306377410888672,0.18962663412094116,-0.37414926290512085,1.0479372184080495
240,1.0033493041992188,0.08356060832738876,-0.18487365543842316,1.0068228252781617
241,1.0686686038970947,0.12953679263591766,-0.25075313448905945,1.0764907642900454
242,0.9624989032745361,0.09662457555532455,0.07456259429454803,0.967336780757318
243,0.8762169480323792,0.07210013270378113,0.277769535779953,0.8791783488889384
244,0.8703073263168335,0.0769040584564209,0.7946305871009827,0.8736985043181795
245,0.8536083102226257,0.08412158489227295,0.23856794834136963,0.8577433114434145
246,0.9096330404281616,0.09043382853269577,-0.01650349237024784,0.9141173587574314
247,0.9815237522125244,0.10754837840795517,-0.0783301442861557,0.987398364316821
248,1.0035738945007324,0.10388211160898209,-0.08223634213209152,1.008936100472031
249,1.044815182685852,0.0976814553141594,0.009618754498660564,1.0493714464779202
250,1.0946396589279175,0.11154273897409439,0.04235044866800308,1.1003080321054057
251,1.133528470993042,0.1127176582813263,0.009148185141384602,1.1391189863399913
252,1.1849563121795654,0.11250900477170944,-0.1285846084356308,1.1902855699070354
253,1.1560521125793457,0.13712742924690247,-0.3440971076488495,1.1641565267828173
254,1.0304162502288818,0.1906401515007019,-0.3741566836833954,1.0479032952042666
255,1.003256916999817,0.08440860360860825,-0.18476921319961548,1.006801496756502
256,1.0685093402862549,0.1303768754005432,-0.2507140338420868,1.0764340852640149
257,0.9624000191688538,0.09745937585830688,0.07462955266237259,0.9673221422250712
258,0.8762291669845581,0.07275155186653137,0.2778457999229431,0.8792441875687557
259,0.870188295841217,0.07757039368152618,0.7945257425308228,0.8736388476910516
260,0.8534698486328125,0.08483865857124329,0.23847362399101257,0.8576761513027419
261,0.9095168709754944,0.0911884605884552,-0.016521988436579704,0.9140767330665114
262,0.981322705745697,0.10835959017276764,-0.0783659890294075,0.9872872194019662
263,1.0033422708511353,0.10464790463447571,-0.082339808344841,1.0087848613163757
264,1.0447026491165161,0.09846672415733337,0.009534204378724098,1.0493327979422653
265,1.0945693254470825,0.11240073293447495,0.042325571179389954,1.1003253759565343
266,1.1333839893341064,0.11357033252716064,0.0091229397803545,1.1390599140120874
267,1.1848238706588745,0.11341998726129532,-0.12848849594593048,1.1902401850019306
268,1.1560500860214233,0.13802769780158997,-0.3440661132335663,1.1642609014952565
269,1.0302294492721558,0.19150125980377197,-0.3741886615753174,1.0478766390439482
270,1.0032480955123901,0.08516654372215271,-0.18480199575424194,1.0068565346258698
271,1.0684229135513306,0.13131952285766602,-0.25063183903694153,1.0764628833754923
272,0.9623962044715881,0.09819363057613373,0.07474637776613235,0.9673926004818525
273,0.8762779235839844,0.07335622608661652,0.2779826521873474,0.8793430134289633
274,0.8702889680862427,0.07814525812864304,0.7945066690444946,0.873790346330634
275,0.8534383773803711,0.08549527823925018,0.23855070769786835,0.8577100364265581
276,0.9095472097396851,0.09189582616090775,-0.016495781019330025,0.9141777560250754
277,0.9812312722206116,0.1091378778219223,-0.0784909799695015,0.987282070109223
278,1.00322687625885,0.10548190027475357,-0.08251815289258957,1.0087569561265306
279,1.0444949865341187,0.09930644184350967,0.009447692893445492,1.0492051974168481
280,1.094488501548767,0.1132754534482956,0.04238887503743172,1.1003346801661678
281,1.1332930326461792,0.11449581384658813,0.009122684597969055,1.1390620655753427
282,1.1846911907196045,0.11436297744512558,-0.12850217521190643,1.1901983481667031
283,1.1558380126953125,0.13889522850513458,-0.3440615236759186,1.1641535105358498
284,1.030038595199585,0.1923372447490692,-0.37424567341804504,1.0478421270966336
285,1.003150463104248,0.08596973866224289,-0.18471738696098328,1.006827516306503
286,1.0683495998382568,0.13224110007286072,-0.25061801075935364,1.076502938232425
287,0.9622015953063965,0.09897685796022415,0.07485145330429077,0.9672788266171511
288,0.8761383891105652,0.07406538724899292,0.2779757082462311,0.8792634181299706
289,0.8701451420783997,0.07886609435081482,0.794405460357666,0.8737118684788424
290,0.8533501029014587,0.08618293702602386,0.2384696751832962,0.8576910263937485
291,0.9093490242958069,0.09268925338983536,-0.016459882259368896,0.914060690371105
292,0.9809969663619995,0.10995692759752274,-0.07855098694562912,0.9871400984349349
293,1.0030426979064941,0.10631109029054642,-0.08257819712162018,1.0086608457466282
294,1.044400691986084,0.10018719732761383,0.009359515272080898,1.049195062859797
295,1.0943710803985596,0.11418686807155609,0.042291685938835144,1.1003120932047878
296,1.1331448554992676,0.11540539562702179,0.009136751294136047,1.1390064393515453
297,1.1846007108688354,0.1152944266796112,-0.12840217351913452,1.1901981553566323
298,1.155747652053833,0.13984093070030212,-0.3439646065235138,1.1641770145158659
299,1.0297935009002686,0.19320860505104065,-0.3742249608039856,1.0477615280025319
300,1.0031176805496216,0.08676426112651825,-0.18462350964546204,1.0068630085766799
301,1.0681711435317993,0.13312387466430664,-0.2504953145980835,1.0764346510028697
302,0.9621290564537048,0.09971833229064941,0.07491032779216766,0.9672828268233261
303,0.8761242032051086,0.07466205954551697,0.27799004316329956,0.8792997455801774
304,0.8700809478759766,0.07944409549236298,0.7942783236503601,0.8737003034023495
305,0.8532384037971497,0.08681024610996246,0.23850086331367493,0.857643161544462
306,0.9092532396316528,0.09342052042484283,-0.0164892990142107,0.9140398500159084
307,0.9808318018913269,0.11066049337387085,-0.07857225835323334,0.9870545924087156
308,1.002865195274353,0.10709402710199356,-0.082762211561203,1.0085671670908134
309,1.0441844463348389,0.10108573734760284,0.009360882453620434,1.0490660056749064
310,1.0944052934646606,0.11508262902498245,0.04219255968928337,1.1004394385275238
311,1.1331244707107544,0.11635056883096695,0.008993788622319698,1.139082315283148
312,1.1845107078552246,0.11629459261894226,-0.1285289078950882,1.1902058852551902
313,1.1555182933807373,0.14083755016326904,-0.3439942002296448,1.1640694746764573
314,1.029651403427124,0.19424739480018616,-0.37424156069755554,1.0478139448232713
315,1.0031025409698486,0.08756719529628754,-0.18451105058193207,1.006917435240956
316,1.0681140422821045,0.13406023383140564,-0.25044721364974976,1.0764941958111751
317,0.961911678314209,0.10057829320430756,0.07506100833415985,0.9671556596231807
318,0.8760226964950562,0.07533182948827744,0.2781515121459961,0.8792557360111563
319,0.870002031326294,0.08010384440422058,0.7943271994590759,0.8736819560916966
320,0.8532392978668213,0.08750899136066437,0.2385340929031372,0.8577150593251974
321,0.909237265586853,0.09415671974420547,-0.01639287732541561,0.9140994984162536
322,0.980721652507782,0.1114596351981163,-0.07837065309286118,0.9870350601554596
323,1.0027713775634766,0.10792851448059082,-0.08258877694606781,1.0085628388447294
324,1.044068694114685,0.10190535336732864,0.009427091106772423,1.0490300944564288
325,1.0942192077636719,0.11592555046081543,0.04227413237094879,1.1003428592437
326,1.1328949928283691,0.11716989427804947,0.00903770886361599,1.138938035584342
327,1.1843616962432861,0.11716385185718536,-0.12843498587608337,1.1901428467668436
328,1.1553937196731567,0.1416078805923462,-0.3440181016921997,1.1640392773897406
329,1.029457926750183,0.19505295157432556,-0.37430718541145325,1.0477734854760554
330,1.0030630826950073,0.0883338451385498,-0.18444566428661346,1.006945090887568
331,1.0679582357406616,0.13481192290782928,-0.25045570731163025,1.0764334850999449
332,0.9618483781814575,0.10129715502262115,0.0750989094376564,0.9671677291069927
333,0.8759726881980896,0.075914166867733,0.2781388759613037,0.8792559986717233
334,0.8699360489845276,0.08071546256542206,0.7941434979438782,0.873672544618383
335,0.8530652523040771,0.08808739483356476,0.2384510040283203,0.8576011391184034
336,0.9091017842292786,0.09480687230825424,-0.016512233763933182,0.9140319453529682
337,0.9805121421813965,0.1121610477566719,-0.07856381684541702,0.9869063590832848
338,1.0025385618209839,0.10860277712345123,-0.08289247006177902,1.0084037540276278
339,1.0439339876174927,0.10264746099710464,0.009277367033064365,1.0489683845341153
340,1.094236135482788,0.11671457439661026,0.042059287428855896,1.1004430980622708
341,1.1329036951065063,0.11799928545951843,0.008864032104611397,1.1390323146227823
342,1.184341311454773,0.11803165078163147,-0.12859877943992615,1.190208306392057
343,1.1553891897201538,0.14249907433986664,-0.34407198429107666,1.16414353320796
344,1.0292476415634155,0.1959042251110077,-0.3743256628513336,1.047725714622008
345,1.0030847787857056,0.08912120014429092,-0.1844126135110855,1.007036077678812
346,1.0680429935455322,0.135569229722023,-0.2505212724208832,1.0766126750643077
347,0.9616795778274536,0.10207527875900269,0.0753367692232132,0.9670816785277847
348,0.8758111596107483,0.07650990039110184,0.27849215269088745,0.8791467182197633
349,0.869865357875824,0.08130204677581787,0.7942804098129272,0.8736565478735752
350,0.8531158566474915,0.08868499845266342,0.23853664100170135,0.8577130603027635
351,0.9092341661453247,0.09547804296016693,-0.01641116477549076,0.9142334633853036
352,0.9805151224136353,0.11287529021501541,-0.07849767804145813,0.9869907478912606
353,1.0023125410079956,0.10932265967130661,-0.08253171294927597,1.0082568491111346
354,1.0439467430114746,0.10336688160896301,0.009338210336863995,1.0490517215360866
355,1.0940476655960083,0.11746146529912949,0.0422174334526062,1.1003351718573273
356,1.1327232122421265,0.11873447149991989,0.009131207130849361,1.1389292121437955
357,1.184126377105713,0.11883214861154556,-0.1283448189496994,1.1900740970633457
358,1.155179738998413,0.14327535033226013,-0.34392914175987244,1.164030951223065
359,1.0290634632110596,0.19667735695838928,-0.37433645129203796,1.0476896458665979
360,1.0028884410858154,0.08975046873092651,-0.1842997968196869,1.0068964057443834
361,1.06781804561615,0.13637559115886688,-0.2504144310951233,1.0764913749805078
362,0.9616135358810425,0.10264980047941208,0.07529117166996002,0.9670768190418505
363,0.8757584095001221,0.07705891132354736,0.27826833724975586,0.8791421202652924
