Step,vx (m/s),vy (m/s),vz (m/s),speed_xy (m/s)
27,0.8308333158493042,0.08343686163425446,-0.0473448671400547,0.8350124002699142
28,0.872807502746582,0.04277358949184418,-0.11703023314476013,0.87385497470046
29,0.9204399585723877,0.024310588836669922,0.0038119922392070293,0.9207609472964872
30,0.8777439594268799,0.016073547303676605,0.27567264437675476,0.8778911192359219
31,0.9832677245140076,0.09237070381641388,0.02651156485080719,0.9875969648568661
32,1.0214554071426392,0.17685465514659882,-0.02926921658217907,1.0366526505189466
33,0.9782378673553467,0.184355691075325,-0.08730466663837433,0.9954578574504285
34,0.971193790435791,0.16131949424743652,-0.1600048542022705,0.9845005626231444
35,0.9682241082191467,0.13542327284812927,-0.2266041785478592,0.9776489076174846
36,0.9027224779129028,0.11745117604732513,-0.057660289108753204,0.9103310666368094
37,0.9412007331848145,0.14120560884475708,0.008668651804327965,0.9517341246991466
38,0.8793055415153503,0.13352617621421814,0.03731708973646164,0.8893860101631877
39,0.8648189306259155,0.21015581488609314,0.28234240412712097,0.889987218615745
40,0.8366073369979858,0.15685784816741943,0.10662120580673218,0.8511851859910243
41,0.8388540148735046,0.10220447182655334,-0.08650201559066772,0.8450572834611525
42,0.9073818325996399,0.08090438693761826,-0.10129233449697495,0.9109815091194952
43,0.9063993096351624,0.043084386736154556,0.0589563250541687,0.9074227090433264
44,0.9245141744613647,0.053920283913612366,0.30549952387809753,0.9260852313892622
45,1.0092908143997192,0.12573865056037903,0.01926855370402336,1.0170929929344679
46,1.043199062347412,0.18910665810108185,-0.05715448409318924,1.0602007412847245
47,0.9796099662780762,0.19724516570568085,-0.10728567093610764,0.9992704045580431
48,0.9715117812156677,0.17207996547222137,-0.180269256234169,0.9866340028388239
49,0.9826111793518066,0.1704900860786438,-0.24917227029800415,0.997292133348224
50,0.9135318398475647,0.1581261307001114,-0.05006362497806549,0.9271161176602774
51,0.9442242980003357,0.17096610367298126,0.0008913874626159668,0.959577476569426
52,0.8734269738197327,0.14710867404937744,0.022158626466989517,0.8857288753204684
53,0.8792766332626343,0.22941535711288452,0.3127760589122772,0.9087127180142828
54,0.8338982462882996,0.15691865980625153,0.05458606034517288,0.8485338832115613
55,0.857387125492096,0.1367465853691101,-0.09850800037384033,0.8682236529660491
56,0.9278129935264587,0.1185402125120163,-0.07396566867828369,0.9353548700567729
57,0.8961536288261414,0.08517034351825714,0.1132926419377327,0.9001918205989652
58,0.9113356471061707,0.08853548765182495,0.30638235807418823,0.9156261214383136
59,1.0108435153961182,0.15826763212680817,0.00953064113855362,1.0231584706180215
60,1.018096923828125,0.22257737815380096,-0.05635322630405426,1.0421430014993678
61,0.9668298363685608,0.20816215872764587,-0.1107104942202568,0.9889850437790308
62,0.957858681678772,0.1784100979566574,-0.1886119693517685,0.9743322929680095
63,0.9716010689735413,0.1918438971042633,-0.26646649837493896,0.990359893213916
64,0.8956681489944458,0.15704073011875153,-0.030942868441343307,0.9093311960113143
65,0.9357921481132507,0.18191653490066528,-0.004738796502351761,0.9533103220571343
66,0.8678728938102722,0.15289707481861115,0.015530016273260117,0.8812382625026582
67,0.8706099390983582,0.24287673830986023,0.3047565519809723,0.9038532934436225
68,0.8262701034545898,0.1645176261663437,0.05439314618706703,0.8424893668066484
69,0.8513117432594299,0.14419826865196228,-0.09769712388515472,0.8634377944551843
70,0.9195067286491394,0.12837852537631989,-0.07674947381019592,0.9284253711574455
71,0.8937318325042725,0.09507622569799423,0.11108025908470154,0.8987747644011935
72,0.9113038778305054,0.09972237050533295,0.29922860860824585,0.9167438622254962
73,1.009469747543335,0.17181332409381866,0.002235833555459976,1.0239868112145645
74,1.015561580657959,0.23588214814662933,-0.06155497953295708,1.042595660801809
75,0.9622672200202942,0.2204837054014206,-0.11372081935405731,0.9872037616789786
76,0.9558064937591553,0.1902310699224472,-0.19140028953552246,0.9745531865814246
77,0.9716747403144836,0.2056131660938263,-0.2691931128501892,0.9931911070062733
78,0.8955674171447754,0.16815023124217987,-0.03149011731147766,0.9112164939893058
79,0.9367244839668274,0.1955907940864563,-0.005986465141177177,0.9569265998990151
80,0.8682546019554138,0.1673208773136139,0.014522885903716087,0.8842297946810838
81,0.8713026642799377,0.2570939362049103,0.30536118149757385,0.9084413161094405
82,0.8270437121391296,0.17637470364570618,0.05227527767419815,0.8456413766337254
83,0.852268397808075,0.1586599200963974,-0.09916673600673676,0.8669108328699892
84,0.918846607208252,0.14431214332580566,-0.07614989578723907,0.9301102527600712
85,0.8941404223442078,0.10966415703296661,0.11040803045034409,0.9008403422403047
86,0.9102516770362854,0.11453550308942795,0.3022659420967102,0.917429287201645
87,1.0065271854400635,0.1875307708978653,0.00398801825940609,1.023848018537636
88,1.0101062059402466,0.2502557337284088,-0.06000979244709015,1.0406452227070204
89,0.9578523635864258,0.23437556624412537,-0.11204138398170471,0.9861100630661654
90,0.9534171223640442,0.20400488376617432,-0.18889182806015015,0.9749985650335005
91,0.9693063497543335,0.21679005026817322,-0.2654550075531006,0.9932536058677801
92,0.8954041600227356,0.1801724135875702,-0.030850738286972046,0.9133513608704983
93,0.9383980631828308,0.21240323781967163,-0.007151931524276733,0.962136196399225
94,0.8695197105407715,0.1825728416442871,0.014032568782567978,0.8884803709283492
95,0.8702019453048706,0.27305808663368225,0.3051876127719879,0.9120373590420672
96,0.8276886343955994,0.18828576803207397,0.05614294856786728,0.8488344985632241
97,0.8524568676948547,0.17056629061698914,-0.09703479707241058,0.8693535361261046
98,0.9171035885810852,0.15762729942798615,-0.07975776493549347,0.930551104299632
99,0.8935406804084778,0.12134619057178497,0.10235025733709335,0.9017426714485288
100,0.9078462719917297,0.1273607462644577,0.3018784821033478,0.9167363924587707
101,1.0025912523269653,0.20269431173801422,0.006446044892072678,1.0228754583298496
102,1.007686734199524,0.2644460201263428,-0.05823037028312683,1.0418081646072679
103,0.9555006623268127,0.24895834922790527,-0.11036679893732071,0.9874015269166143
104,0.9534581899642944,0.21889442205429077,-0.18703335523605347,0.9782623819898578
105,0.9692191481590271,0.22532448172569275,-0.26156488060951233,0.9950662687595546
106,0.8972133994102478,0.19055424630641937,-0.03137978911399841,0.9172256019468168
107,0.9421565532684326,0.22839763760566711,-0.006711961701512337,0.9694454351486228
108,0.8720638155937195,0.19979006052017212,0.018595857545733452,0.8946571224500093
109,0.8747289776802063,0.28320130705833435,0.2889248728752136,0.9194312180435292
110,0.8354740738868713,0.21219319105148315,0.07028815150260925,0.8619993494578384
111,0.8509427309036255,0.1812431365251541,-0.0900653749704361,0.8700302327018272
112,0.9176079630851746,0.1703975796699524,-0.08622055500745773,0.9332950814585389
113,0.8963823914527893,0.1298317313194275,0.07972907274961472,0.9057359825931736
114,0.9082652926445007,0.14164482057094574,0.3011611998081207,0.9192437636542202
115,0.995235800743103,0.2143855094909668,0.01720357872545719,1.0180645587390158
116,1.01076340675354,0.27914607524871826,-0.05288980156183243,1.0486015428935747
117,0.9561289548873901,0.2661919593811035,-0.10462255775928497,0.9924921851648022
118,0.955487847328186,0.2384856641292572,-0.18075615167617798,0.9848007099850323
119,0.9686764478683472,0.23077833652496338,-0.25271904468536377,0.9957874779610697
120,0.901439368724823,0.20902855694293976,-0.05214591324329376,0.9253571597521981
121,0.9410852193832397,0.24171343445777893,-0.0050428882241249084,0.9716309868149408
122,0.8759170770645142,0.21521715819835663,0.024194179102778435,0.9019695954278162
123,0.8721296787261963,0.29513269662857056,0.29506075382232666,0.9207135738840339
124,0.8363307118415833,0.222721666097641,0.07486150413751602,0.865479058163026
125,0.8520922660827637,0.19221439957618713,-0.08688461035490036,0.873503065433942
126,0.9165600538253784,0.18381667137145996,-0.08780770003795624,0.9348106230368073
127,0.8966363668441772,0.14200012385845184,0.07495592534542084,0.9078109987895837
128,0.9078618884086609,0.15445847809314728,0.3023669719696045,0.9209075034333204
129,0.9888877272605896,0.2280823290348053,0.024460244923830032,1.01484998198973
130,1.0157222747802734,0.2935733199119568,-0.05376803129911423,1.0572970413506988
131,0.9566625952720642,0.28166845440864563,-0.10474400967359543,0.9972664836449867
132,0.9555038809776306,0.2553770840167999,-0.17968837916851044,0.9890425277025441
133,0.9683865308761597,0.24237380921840668,-0.2510256767272949,0.9982572496993969
134,0.9043013453483582,0.2207738161087036,-0.053430795669555664,0.9308608924420717
135,0.942579448223114,0.25980880856513977,-0.006046619266271591,0.9777303479081682
136,0.8768903017044067,0.2297690361738205,0.02502981759607792,0.9064934700302545
137,0.8695812821388245,0.3088713586330414,0.29636603593826294,0.9228071967805749
138,0.8336473703384399,0.23663966357707977,0.07469873875379562,0.8665830995640692
139,0.8507397770881653,0.20722907781600952,-0.08359713852405548,0.8756152459913514
140,0.9144399166107178,0.19884903728961945,-0.08636297285556793,0.9358105047080979
141,0.9064333438873291,0.1601838618516922,0.06863263249397278,0.9204782868207632
142,0.9100887179374695,0.16439314186573029,0.315324068069458,0.9248170519673353
143,0.9892499446868896,0.2381293922662735,0.015987364575266838,1.0175072778728018
144,0.9999532699584961,0.2997426688671112,-0.051452476531267166,1.043911974086066
145,0.943304717540741,0.2895526587963104,-0.09665578603744507,0.9867444108535045
146,0.9497219920158386,0.26528772711753845,-0.16869334876537323,0.986077806401565
147,0.9639913439750671,0.2511051893234253,-0.23758505284786224,0.9961591877626835
148,0.9003345966339111,0.2407713234424591,-0.07649801671504974,0.9319727550138903
149,0.9297774434089661,0.2633678913116455,-0.010577421635389328,0.9663584947865134
150,0.8735641837120056,0.23426474630832672,0.0072561465203762054,0.9044304033076992
151,0.8687585592269897,0.31532731652259827,0.30408644676208496,0.9242146670419692
152,0.817698061466217,0.2325197011232376,0.051616787910461426,0.8501150105344859
153,0.8404908776283264,0.2220233976840973,-0.09377353638410568,0.8693211745354102
154,0.9047330021858215,0.2137022614479065,-0.07075425237417221,0.9296292066152607
155,0.8862329721450806,0.17473948001861572,0.10780581831932068,0.9032955035835611
156,0.8999456167221069,0.18228846788406372,0.30901750922203064,0.9182217589345467
157,0.9890873432159424,0.26321935653686523,0.010474670678377151,1.023512678067865
158,0.9868677258491516,0.3177453577518463,-0.053162090480327606,1.0367593841849347
159,0.9382249116897583,0.29897621273994446,-0.10513542592525482,0.9847094803542694
160,0.942673921585083,0.26962628960609436,-0.18023689091205597,0.9804756287044307
161,0.96170574426651,0.27099764347076416,-0.25481072068214417,0.9991584765801216
162,0.8925173878669739,0.2432718276977539,-0.05634990334510803,0.9250775479905952
163,0.9357373714447021,0.27868714928627014,-0.01629592664539814,0.9763559573718739
164,0.872515857219696,0.2520080506801605,0.016064930707216263,0.9081805870571311
165,0.8669087290763855,0.33529192209243774,0.29462602734565735,0.9294898695355831
166,0.82899010181427,0.2562450170516968,0.07803334295749664,0.867690093103441
167,0.846477210521698,0.22890625894069672,-0.08276929706335068,0.8768818297323878
168,0.9077510237693787,0.22267493605613708,-0.08748412132263184,0.9346636016781438
169,0.9036554098129272,0.1827673614025116,0.06640592217445374,0.9219528231304495
170,0.9052367210388184,0.18433886766433716,0.3156214654445648,0.9238151001411925
171,0.9819532036781311,0.2656412422657013,0.02124679833650589,1.0172499023377737
172,0.9903956055641174,0.3239152133464813,-0.04873356223106384,1.0420194436564088
173,0.9358200430870056,0.3135131001472473,-0.09505997598171234,0.9869395204404893
174,0.945741593837738,0.288938969373703,-0.16541683673858643,0.9888947822379703
175,0.9622123837471008,0.27061378955841064,-0.23305511474609375,0.9995421424509533
176,0.9001163244247437,0.2589535117149353,-0.07477953284978867,0.9366249616177265
177,0.9325375556945801,0.29092010855674744,-0.010168574750423431,0.9768627346477557
178,0.8754309415817261,0.2663818895816803,0.013030542060732841,0.9150620987538354
179,0.8709297776222229,0.3407886326313019,0.29061904549598694,0.9352302228220638
180,0.8264719843864441,0.26547253131866455,0.07062391191720963,0.8680619827295779
181,0.8406858444213867,0.24148908257484436,-0.08536010980606079,0.8746826087292121
182,0.904534101486206,0.23676015436649323,-0.08164387941360474,0.9350065836383741
183,0.8891685009002686,0.1921500861644745,0.07720348238945007,0.9096935080598552
184,0.8977034091949463,0.203924298286438,0.3063560128211975,0.9205740221795559
185,0.9769869446754456,0.2862100303173065,0.026073237881064415,1.0180469888568482
186,0.9876063466072083,0.3436431884765625,-0.04565468803048134,1.0456849127940862
187,0.937356173992157,0.32812008261680603,-0.09950090199708939,0.9931260672934099
188,0.9442476034164429,0.30203738808631897,-0.17291110754013062,0.9913778897875933
189,0.962223470211029,0.284338116645813,-0.24339783191680908,1.0033554560586408
190,0.8984379172325134,0.26863640546798706,-0.07898913323879242,0.937739947674118
191,0.9362291097640991,0.3024902045726776,-0.01425735279917717,0.9838827520757226
192,0.8770689368247986,0.28209227323532104,0.025459498167037964,0.9213175188620119
193,0.8681730628013611,0.35656240582466125,0.28492575883865356,0.9385420695000126
194,0.8376752734184265,0.2881717383861542,0.10223904252052307,0.885857107270204
195,0.8469669818878174,0.24838341772556305,-0.07162580639123917,0.8826366130006108
196,0.9035945534706116,0.24304485321044922,-0.09534340351819992,0.9357103813327299
197,0.9064604043960571,0.20068420469760895,0.040455009788274765,0.9284097235342677
198,0.9018592834472656,0.2035844624042511,0.30322179198265076,0.924552216195734
199,0.9688654541969299,0.2877334952354431,0.036142248660326004,1.010688296467624
200,0.9915002584457397,0.35006049275398254,-0.04344242811203003,1.0514823398826676
201,0.9379802942276001,0.34597378969192505,-0.09445221722126007,0.9997524171078996
202,0.946734607219696,0.3220478296279907,-0.1622457504272461,1.0000106104814745
203,0.9642342329025269,0.29217615723609924,-0.22982309758663177,1.0075289389185693
204,0.9084601402282715,0.27514949440956116,-0.07350930571556091,0.949213922494507
205,0.9415513277053833,0.3242366313934326,-0.007488643750548363,0.9958153924503933
206,0.8794968128204346,0.3029831647872925,0.028553830459713936,0.9302222540370801
207,0.8671014308929443,0.37379005551338196,0.2866330146789551,0.9442372038091322
208,0.8398443460464478,0.30049991607666016,0.10275281220674515,0.8919858323696993
209,0.8502126932144165,0.2619880437850952,-0.06996989250183105,0.8896624971241918
210,0.9040233492851257,0.256497323513031,-0.09673396497964859,0.9397069186837165
211,0.9063728451728821,0.21364791691303253,0.03336911275982857,0.9312127398548966
212,0.8971532583236694,0.21480554342269897,0.29597702622413635,0.9225103741454064
213,0.9627973437309265,0.3000989854335785,0.03839978575706482,1.008483081738901
214,0.9903861284255981,0.36543771624565125,-0.041112013161182404,1.055655913559282
215,0.9378985166549683,0.36030837893486023,-0.09472981095314026,1.0047267068582664
216,0.9448226094245911,0.3363341987133026,-0.16135963797569275,1.0029010202926372
217,0.9613372683525085,0.30139750242233276,-0.22919023036956787,1.0074769466294915
218,0.9058403968811035,0.2919061481952667,-0.09786394238471985,0.9517121539498758
219,0.9342815279960632,0.3273757994174957,-0.009813012555241585,0.9899782258206001
220,0.8795604109764099,0.3118913173675537,0.028849991038441658,0.933221683420536
221,0.8644773960113525,0.3795495927333832,0.29086434841156006,0.9441287314549038
222,0.8357978463172913,0.3078031539916992,0.10503380745649338,0.8906743633426641
223,0.846340000629425,0.27039459347724915,-0.06795871257781982,0.8884844584162077
224,0.8998762369155884,0.26722925901412964,-0.09588012844324112,0.9387165273066204
225,0.9112861752510071,0.227641761302948,0.033272985368967056,0.9392887014612268
226,0.9010061621665955,0.21928633749485016,0.31086111068725586,0.9273071778402682
227,0.9667197465896606,0.3099210560321808,0.03229735419154167,1.015183790955352
228,0.9760834574699402,0.3668290972709656,-0.0408049002289772,1.0427379836522233
229,0.9235018491744995,0.364361047744751,-0.08941812813282013,0.9927812641978961
230,0.9396993517875671,0.3418281674385071,-0.15307623147964478,0.9999406821428669
231,0.9620538353919983,0.31165194511413574,-0.21956215798854828,1.0112737102712985
232,0.9057674407958984,0.3028612434864044,-0.09368976950645447,0.9550599926769431
233,0.9306516647338867,0.3356495201587677,-0.011826224625110626,0.9893296323545382
234,0.8768036961555481,0.3228062093257904,0.019029799848794937,0.9343385737361574
235,0.8675082325935364,0.38825517892837524,0.28287503123283386,0.9504275972330906
236,0.8305932283401489,0.3167535960674286,0.09399041533470154,0.888942040622536
237,0.8382070660591125,0.2822227478027344,-0.07408595085144043,0.8844437602068044
238,0.8959899544715881,0.27957621216773987,-0.09064437448978424,0.9385951507034648
239,0.8997120261192322,0.2357085645198822,0.04512237384915352,0.9300754041106546
240,0.8944494724273682,0.23695659637451172,0.3080080449581146,0.9253044295208959
241,0.959811806678772,0.3274262249469757,0.037520162761211395,1.0141235807449682
242,0.9711582660675049,0.38326454162597656,-0.03619424253702164,1.0440498487232364
243,0.9221289157867432,0.3733031749725342,-0.08934908360242844,0.9948251091395959
244,0.937069296836853,0.35145384073257446,-0.15604303777217865,1.0008090073735307
245,0.9586207866668701,0.3196792006492615,-0.22387152910232544,1.0105189775345933
246,0.9011368155479431,0.31015369296073914,-0.09717821329832077,0.9530177719187991
247,0.9304806590080261,0.34537333250045776,-0.015441309660673141,0.9925104511240587
248,0.8761769533157349,0.33289003372192383,0.023486945778131485,0.9372842834876871
249,0.8596726059913635,0.4043980538845062,0.2872418165206909,0.9500393546993504
250,0.8330397009849548,0.3227025270462036,0.11306299269199371,0.8933599858842508
251,0.8465969562530518,0.2858060300350189,-0.06611297279596329,0.8935387474202279
252,0.8937026262283325,0.282315731048584,-0.0990857481956482,0.937233458709683
253,0.9084666967391968,0.2449789196252823,0.02779664471745491,0.9409178551526155
254,0.8943045139312744,0.23219181597232819,0.3037284016609192,0.9239554118259066
255,0.9583896398544312,0.3311004042625427,0.03378596156835556,1.0139714884961635
256,0.9697757959365845,0.3882598280906677,-0.03925718367099762,1.0446103524728398
257,0.9191458821296692,0.38573402166366577,-0.0899246409535408,0.9968048395271529
258,0.9354268312454224,0.3620279133319855,-0.1511068493127823,1.003039165060549
259,0.9595277309417725,0.32841813564300537,-0.21774740517139435,1.0141754967782912
260,0.9054948687553406,0.3146926462650299,-0.09197761118412018,0.9586200597502321
261,0.9310302734375,0.35744965076446533,-0.012217273935675621,0.9972901397731476
262,0.8748594522476196,0.34756726026535034,0.023062966763973236,0.9413724351155428
263,0.8673391342163086,0.4092239737510681,0.26737385988235474,0.9590315085729513
264,0.8378673195838928,0.3443335294723511,0.116084024310112,0.9058626964091101
265,0.8368497490882874,0.30060940980911255,-0.06632532179355621,0.8892038685334834
266,0.8892017602920532,0.29633113741874695,-0.09559236466884613,0.9372789944890338
267,0.9004892110824585,0.25287601351737976,0.024573778733611107,0.9353219218474196
268,0.8871517181396484,0.25080645084381104,0.2899494171142578,0.9219230156488117
269,0.9441338777542114,0.3421323299407959,0.05096520483493805,1.0042127813934265
270,0.9668935537338257,0.40588414669036865,-0.029154213145375252,1.0486300991229438
271,0.921358048915863,0.40031272172927856,-0.08826431632041931,1.0045650449226016
272,0.9331846833229065,0.37815675139427185,-0.15276123583316803,1.0068943250478386
273,0.9555040597915649,0.33759400248527527,-0.22178761661052704,1.0133892237399165
274,0.9058475494384766,0.3175114095211029,-0.09395840764045715,0.959881908361529
275,0.939050018787384,0.37418240308761597,-0.01633336767554283,1.0108547910382626
276,0.8766745924949646,0.36246898770332336,0.0303220022469759,0.9486527858879055
277,0.852450430393219,0.42665690183639526,0.2540959119796753,0.9532616892345017
278,0.8408575654029846,0.3635488748550415,0.1748562753200531,0.9160836368497154
279,0.845119297504425,0.2933371663093567,-0.044370971620082855,0.8945799685622164
280,0.8763923048973083,0.28262895345687866,-0.10702983289957047,0.9208379865184467
281,0.9155609607696533,0.26011958718299866,-0.012577392160892487,0.9517951841240343
282,0.8785151243209839,0.21721240878105164,0.26495450735092163,0.9049696426892896
283,0.9420483112335205,0.32565054297447205,0.03366711735725403,0.9967463553168863
284,0.967144250869751,0.40231677889823914,-0.049595318734645844,1.047485939081507
285,0.9226914644241333,0.42497673630714417,-0.09866500645875931,1.0158566655406773
286,0.9285136461257935,0.3866989314556122,-0.14694170653820038,1.0058198917453995
287,0.9569299221038818,0.3474908471107483,-0.2141687124967575,1.018069135493011
288,0.9136201739311218,0.3273274004459381,-0.10298759490251541,0.970487016552323
289,0.9332464933395386,0.3672613203525543,-0.003054982051253319,1.0029107112588074
290,0.8721182346343994,0.3758218288421631,0.04185127839446068,0.9496484940313913
291,0.8627445697784424,0.43921369314193726,0.2657764256000519,0.9681099425817139
292,0.8508831262588501,0.37013331055641174,0.15136392414569855,0.9279012674500899
293,0.847245454788208,0.31507065892219543,-0.06006573513150215,0.9039327302255096
294,0.8792544007301331,0.3084041476249695,-0.10580723732709885,0.9317732661305482
295,0.9072296619415283,0.275003582239151,-0.0008515142253600061,0.9479940030142096
296,0.8777735233306885,0.24954280257225037,0.27473142743110657,0.9125557345039172
297,0.9290889501571655,0.3495476245880127,0.06638523936271667,0.9926680306926713
298,0.9635657668113708,0.4236110746860504,-0.01701531559228897,1.0525708192646497
299,0.922873318195343,0.4309538006782532,-0.08672752976417542,1.0185363713466076
300,0.9279726147651672,0.4043964743614197,-0.14363659918308258,1.012259691102065
301,0.9504712820053101,0.3561969995498657,-0.21451973915100098,1.0150231329408925
302,0.9090299010276794,0.3334183096885681,-0.10986949503421783,0.9682474529777885
303,0.9371217489242554,0.3866029381752014,-0.017259739339351654,1.0137351745463672
304,0.8737137913703918,0.38653481006622314,0.032255977392196655,0.9553977960115649
305,0.859038233757019,0.44502392411231995,0.23717574775218964,0.9674673018188815
306,0.8500075340270996,0.3956291079521179,0.20426513254642487,0.937568770257318
307,0.8422595262527466,0.3149797320365906,-0.04649366810917854,0.8992293039916701
308,0.8682206869125366,0.30724552273750305,-0.10563814640045166,0.9209815266470432
309,0.9136478304862976,0.28802087903022766,-0.016632087528705597,0.9579709728951412
310,0.8661549091339111,0.2343391627073288,0.25553300976753235,0.8972954751892744
311,0.9267473220825195,0.33759135007858276,0.0590980239212513,0.9863206976612634
312,0.9627916216850281,0.4239387810230255,-0.03950393199920654,1.0519942000040565
313,0.9276515245437622,0.44969332218170166,-0.09924953430891037,1.0309032132082925
314,0.9246591925621033,0.4096745550632477,-0.14777040481567383,1.0113495258593197
315,0.9492994546890259,0.3630509078502655,-0.21728482842445374,1.016353981821188
316,0.9081526398658752,0.3449549674987793,-0.12673752009868622,0.9714603166869155
317,0.9307990074157715,0.377541184425354,-0.008156675845384598,1.004452158215355
318,0.872134268283844,0.3904925286769867,0.038775209337472916,0.955564020287256
319,0.8561416864395142,0.4523794949054718,0.24456298351287842,0.968310794461378
320,0.849969744682312,0.4001377522945404,0.20027026534080505,0.9394460004101575
321,0.8440117835998535,0.32113102078437805,-0.05022995546460152,0.903039879166708
322,0.8659382462501526,0.31463250517845154,-0.10865468531847,0.9213265759944507
323,0.9121655821800232,0.29566073417663574,-0.014465106651186943,0.9588854566879653
324,0.8689014911651611,0.24045228958129883,0.2643846273422241,0.9015581539279257
325,0.927216112613678,0.3472607731819153,0.06322984397411346,0.9901109857391354
326,0.9588577747344971,0.42820000648498535,-0.03481769561767578,1.0501254580870483
327,0.9208157658576965,0.4549770653247833,-0.09708292037248611,1.027086074593385
328,0.921742856502533,0.41597896814346313,-0.14540790021419525,1.011260794973853
329,0.9505647420883179,0.3723977506160736,-0.21387305855751038,1.0209081317950903
330,0.9094787836074829,0.35798734426498413,-0.12491733580827713,0.9773978701051292
331,0.929984450340271,0.3852420151233673,-0.010094307363033295,1.0066193362393794
332,0.8711926341056824,0.40023690462112427,0.039481502026319504,0.9587315503000287
333,0.8562547564506531,0.4647216796875,0.24740852415561676,0.974237367131819
334,0.8475152850151062,0.40951213240623474,0.19649338722229004,0.9412663517422357
335,0.8396220803260803,0.33060958981513977,-0.04856749251484871,0.9023679618918381
336,0.8638389706611633,0.3228754699230194,-0.10679315775632858,0.9222073174243136
337,0.909368634223938,0.3021598756313324,-0.012303458526730537,0.9582546130083865
338,0.8687927722930908,0.24746878445148468,0.266793429851532,0.903350253482341
339,0.9253585934638977,0.3584365248680115,0.06373488157987595,0.9923533991763921
340,0.9537796378135681,0.4363064169883728,-0.029735693708062172,1.0488369210763955
341,0.9151154160499573,0.462216317653656,-0.0930652990937233,1.025221999860319
342,0.9177001714706421,0.4238210916519165,-0.14089807868003845,1.0108402061880346
343,0.9480732679367065,0.380260705947876,-0.2102673500776291,1.0214896601846557
344,0.9084605574607849,0.363812118768692,-0.12384647876024246,0.9786009616922134
345,0.9279171228408813,0.39352622628211975,-0.010768206790089607,1.0079152135140859
346,0.8694230914115906,0.41011691093444824,0.0389203280210495,0.9612972446200505
347,0.8540159463882446,0.47404950857162476,0.24746103584766388,0.9767631101052128
348,0.8444053530693054,0.417093962430954,0.19390574097633362,0.9418002833873286
349,0.8362148404121399,0.3384777009487152,-0.04698865860700607,0.9021210635857188
350,0.8621757626533508,0.33073219656944275,-0.10552496463060379,0.9234342594654671
351,0.9071595668792725,0.30965548753738403,-0.012953407131135464,0.9585535982628224
352,0.8665948510169983,0.25422632694244385,0.2643277049064636,0.903115530328108
353,0.9221386909484863,0.3664964437484741,0.06415989249944687,0.9923000597724795
354,0.950651228427887,0.44482356309890747,-0.028915001079440117,1.049574085236225
355,0.9130142331123352,0.47046273946762085,-0.09298619627952576,1.0270979403606475
356,0.9150117635726929,0.4317626953125,-0.14015835523605347,1.0117635853004023
357,0.9456961750984192,0.38751110434532166,-0.21036212146282196,1.0220108177444653
358,0.9077569246292114,0.36845383048057556,-0.12461002171039581,0.9796840610156381
359,0.9271160364151001,0.4013393521308899,-0.012061303481459618,1.0102561163125356
360,0.8679171204566956,0.41829338669776917,0.03828714042901993,0.9634570490358829
361,0.8508952856063843,0.48241233825683594,0.24671684205532074,0.9781331459313697
362,0.8434793949127197,0.42413413524627686,0.19837938249111176,0.9441118865491711
363,0.8382235765457153,0.3454045355319977,-0.04713553562760353,0.9065997228342648
