lateral_hori_stiffness,lateral_verti_stiffness,diagonal_stiffness,tip_dx,tip_dy,tip_dz,tip_disp_norm
100,100,100,0.14386049382185379,0.22743538915905953,0.053844700542789725,0.274448446344925
100,100,117,0.14143056539860843,0.22639548911550744,0.05446370475260531,0.27244048424600714
100,100,137,0.1387215358278625,0.22530611231453157,0.05531495086864335,0.2703076997392595
100,100,161,0.1357067379493841,0.22415303241121345,0.05639458542072079,0.268032180770855
100,100,188,0.13254014392065505,0.22309899737353733,0.05783731509520451,0.2658668978963111
100,100,221,0.12905989899159676,0.22198330931792837,0.05956466881713168,0.2635924826597959
100,100,259,0.1255458564003697,0.22085505298971786,0.0613859098332048,0.26135597643146347
100,100,303,0.12199449147955163,0.21969326845527848,0.06329090150369637,0.25913997447145826
100,100,356,0.11829221164003952,0.2184215451232089,0.06525313834133917,0.2568248250697269
100,100,417,0.11449346439342328,0.2170508206522569,0.06712717233323362,0.2544127933105604
100,100,489,0.09739329262674566,0.2140711807008377,0.06839357791202733,0.24492775537888345
100,100,573,0.0904666252289625,0.21305825700663839,0.07327712866154146,0.24279120400851517
100,100,672,0.0875518864602191,0.2120839301594945,0.07718123737859134,0.24207823045026353
100,100,788,0.08563732027483799,0.2110922146002657,0.08051217003385147,0.2416110163305051
100,100,923,0.08408654318620831,0.21004328462163976,0.0835014739080997,0.24116638303146296
100,100,1082,0.08270270272895457,0.20894394451135603,0.08628371571908611,0.24071183723475365
100,100,1268,0.08145257325584124,0.20782748777360951,0.0888550341831924,0.2402540394332305
100,100,1487,0.0803705224231246,0.2067092396250337,0.09115837076317734,0.23978736242997145
100,100,1743,0.07985260025395718,0.2056182371681473,0.09263668499260674,0.23924224674976244
100,100,2043,0.08005713653866615,0.20456973845759674,0.09306664922306351,0.23857771103141406
100,100,2395,0.08026930453174447,0.2035770125778974,0.09347330469145909,0.23795802148718095
100,100,2807,0.0804863578764731,0.2026531491626689,0.09385786451314942,0.237393452733506
100,100,3290,0.08070644466548765,0.20180326881650235,0.09422191350588444,0.23688786060133873
100,100,3856,0.08092704077889595,0.20103079471991303,0.09456516834339523,0.23644267258420926
100,100,4520,0.08114541300437647,0.2003350163573133,0.09488797523584325,0.23605597784189628
100,100,5298,0.08135887693857631,0.1997144964371425,0.09518880615995684,0.235724533644688
100,100,6210,0.08156448922037582,0.1991648348627268,0.09546808123363393,0.23544330927446158
100,100,7278,0.08176038403488739,0.1986813564926942,0.09572458422278868,0.23520679803087127
100,100,8531,0.08194447929601362,0.1982575000141901,0.09595993873666986,0.2350090292761468
100,100,10000,0.08211578453660609,0.19788780500212244,0.09617374856977551,0.23484457701335737
100,117,100,0.142495926292945,0.2227327141168424,0.05065324607174332,0.2692224030156926
100,117,117,0.14031062203382025,0.22190273352154732,0.05127076296849131,0.2675006260464144
100,117,137,0.13786047158711956,0.22103858409252905,0.052154632800596734,0.2656758758457721
100,117,161,0.13509601074745725,0.22012462440542824,0.05333748301489316,0.263724609173797
100,117,188,0.13225077735918178,0.2192092831447795,0.05464915682740129,0.26178141315017356
100,117,221,0.12905652329111206,0.21828115180290836,0.05638197624333924,0.25977138926659754
100,117,259,0.12578250757336687,0.21734203904512747,0.05826758919558933,0.2577865650075732
100,117,303,0.12245518586768661,0.21636545888228476,0.06022408001385415,0.2558050510774688
100,117,356,0.11896658026507094,0.21528729862579266,0.06224652065313718,0.2537248460497675
100,117,417,0.11528522616949674,0.21410740952916335,0.06407322937347748,0.251471757679838
100,117,489,0.09938554852484333,0.21039636082870855,0.06469879682427404,0.2415161489757089
100,117,573,0.09046137069931938,0.2086229417710435,0.0691937617521432,0.23768586009145823
100,117,672,0.08736216583431858,0.20774705275366406,0.07322654216939001,0.23696647953915784
100,117,788,0.08606852637597551,0.20690702400419386,0.07576495955897444,0.23655577970486596
100,117,923,0.0862343098196739,0.20612890710189052,0.07638457708793145,0.23613573670666088
100,117,1082,0.08655846176677572,0.20534687968999193,0.07689228031122614,0.23573741975619095
100,117,1268,0.0869512644147217,0.20456856529646916,0.07734140970598696,0.23535189386551353
100,117,1487,0.08737834279203552,0.20379803706624294,0.07776119597686965,0.23497961252178737
100,117,1743,0.08781719128812054,0.2030499779232886,0.07816009666037993,0.23462769088567162
100,117,2043,0.08825711822029761,0.2023310060326583,0.07854510831261247,0.23429999777759117
100,117,2395,0.08869226469114475,0.2016484897859961,0.07891782729968655,0.23400097161063285
100,117,2807,0.08911693658338819,0.20101053907068794,0.079277483872297,0.23373485972917799
100,117,3290,0.08952857548476321,0.20042054594359976,0.07962344671108501,0.2335030071130017
100,117,3856,0.0899241123516655,0.19988131509711798,0.07995426866238664,0.2333057461455363
100,117,4520,0.09030141294703661,0.19939298367565036,0.08026879014531724,0.23314155740816006
100,117,5298,0.09065802035585122,0.19895529771036008,0.08056496227026327,0.23300815498061198
100,117,6210,0.0909924689524809,0.19856589960664278,0.08084178666757919,0.23290221202098946
100,117,7278,0.09130324265704627,0.19822205777973528,0.08109832401749162,0.23282011182148815
100,117,8531,0.09159022456611499,0.19791959536895287,0.08133465556685365,0.23275794650937295
100,117,10000,0.09185292159613204,0.19765503152316768,0.08155064787701471,0.2327122232744349
100,137,100,0.1409728248567425,0.21802999680423785,0.0478081020006097,0.2640000596050055
100,137,117,0.13898439117483583,0.21739516719713842,0.04842867998694245,0.26253124910415754
100,137,137,0.1367544659001521,0.2167279433948732,0.049315939961128485,0.26096905434563855
100,137,161,0.1342309958256894,0.21601748463969844,0.05051047611966131,0.25929292722373565
100,137,188,0.13160177488258984,0.2153240714240128,0.051924602652837826,0.25764247950894337
100,137,221,0.12867268998418646,0.21457507816488675,0.05363375846027979,0.255882209940061
100,137,259,0.1256498671190783,0.2138115162216475,0.05550429789383737,0.2541337849651827
100,137,303,0.12225405141566534,0.2130276859238041,0.057285149475178876,0.2522071299705634
100,137,356,0.1184598292769667,0.21204597212407844,0.05903728455131241,0.24996325012602588
100,137,417,0.11482574190709413,0.21091350197955044,0.06065327056811759,0.2476858404358265
100,137,489,0.10466907742387513,0.20748452015339575,0.059060509623050206,0.23977820098788058
100,137,573,0.09315532384269137,0.20433453489982778,0.06027895042027204,0.23251681310549407
100,137,672,0.09144148801135471,0.20344806935967125,0.06165816991095435,0.23141822005338397
100,137,788,0.0912532971114001,0.20279689880671983,0.06240913356860445,0.23097325895459916
100,137,923,0.09153104502400033,0.20224169909534162,0.06291747241064094,0.2307341443971829
100,137,1082,0.09200205606643977,0.20173465822261677,0.06333619375973598,0.23059211627594545
100,137,1268,0.09256062072685386,0.20125426241123553,0.06371600975318154,0.23050049142441859
100,137,1487,0.09316701010082656,0.2007944288620139,0.06408185820665413,0.23044517565869677
100,137,1743,0.09379148650896105,0.2003581400702015,0.0644400041270543,0.23041862200318333
100,137,2043,0.09441986853304413,0.19994541186142045,0.06479393286613289,0.23041599995332643
100,137,2395,0.0950418111045153,0.1995574796613968,0.06514370730975488,0.23043401690916682
100,137,2807,0.09564769310297472,0.1991969624324851,0.0654867609806431,0.2304700130211859
100,137,3290,0.09623244221127422,0.19886453939571352,0.06582117513966668,0.23052161516825748
100,137,3856,0.09679133898169745,0.19856120326246818,0.06614423902344263,0.23058658915665364
100,137,4520,0.09732138636527302,0.19828672098383066,0.06645374869852155,0.23066247349463787
100,137,5298,0.09781916409134622,0.19804082508293874,0.06674738003957459,0.23074654928125848
100,137,6210,0.09828320130425644,0.19782209087984903,0.06702344097962853,0.23083610839606095
100,137,7278,0.09871198495367853,0.19762900492209234,0.067280669741688,0.2309284912713928
100,137,8531,0.09910597324567666,0.19745924115257107,0.06751880786375375,0.23102150390139983
100,137,10000,0.09946521296934305,0.1973108551641698,0.0677371759361286,0.2311130181544406
100,161,100,0.13934216643191186,0.21329856383887114,0.045245548408394454,0.2587656784282645
100,161,117,0.1375058858354446,0.21284123335769875,0.045866211732338846,0.25751304556331206
100,161,137,0.13545732347125564,0.21235866192851002,0.046764870688802196,0.256187120887456
100,161,161,0.1331388053027776,0.21183885870292887,0.04796747948858249,0.2547597350887655
100,161,188,0.130718439449714,0.21132899322888396,0.04938822317930036,0.25335044973338927
100,161,221,0.12777691860687432,0.21082139312834225,0.05095023588352199,0.25173106138462403
100,161,259,0.1244226540187032,0.21022385585356723,0.05246057487315592,0.2498543141893318
100,161,303,0.12197203414239552,0.20948617733527056,0.05221995325892981,0.24796886725099773
100,161,356,0.1200058720457518,0.20857748612667737,0.05082749220936966,0.24594595139721082
100,161,417,0.11805946913039601,0.2075389697908177,0.04953055128935968,0.24385187664689556
100,161,489,0.1104802493810485,0.204221073586975,0.04767148228885898,0.23703312558360343
100,161,573,0.09647922361071624,0.19996551480451796,0.048457963911566426,0.2272501308382839
100,161,672,0.09480241643462411,0.19909436018025417,0.0496685328269989,0.22603766405317352
100,161,788,0.0947012986312127,0.198618030149052,0.05029560761952667,0.22571465616690745
100,161,923,0.09506932732641513,0.19828046883340034,0.05070893367547458,0.22566505549950305
100,161,1082,0.0956447908044942,0.19802053385833226,0.051052323372733355,0.22575738650004012
100,161,1268,0.09632615396034691,0.1978100421234858,0.051373139610917495,0.22593525660058125
100,161,1487,0.09707167959752297,0.19763468711548443,0.051691842435654944,0.22617344473989903
100,161,1743,0.0978479200546547,0.19748824857296687,0.05201226458549324,0.22645330523256094
100,161,2043,0.09863722766137586,0.19736494854549436,0.0523355443089627,0.22676250746806256
100,161,2395,0.09942508909702352,0.19726051067697056,0.052660532510803604,0.22709070676452547
100,161,2807,0.10019809595250567,0.19717225357838086,0.052983269512712594,0.22742863245849587
100,161,3290,0.10094823465478539,0.1970976993988388,0.05330104462643914,0.22776973140982165
100,161,3856,0.10166767914150304,0.19703507892495448,0.05361073228320412,0.22810797865248825
100,161,4520,0.10235156516830221,0.19698276375960302,0.053909603243162296,0.2284388264560295
100,161,5298,0.10299477767741436,0.1969394336048258,0.054194898948223824,0.22875784535053173
100,161,6210,0.10359488167069508,0.19690382826109465,0.05446466619899326,0.22906203735321953
100,161,7278,0.10414971002620982,0.196874852128767,0.05471728979521129,0.22934875474220606
100,161,8531,0.10465974458851991,0.19685142920620008,0.05495219418742492,0.2296168351055085
100,161,10000,0.10512487407831342,0.19683266328473548,0.055168621687730623,0.22986498929734223
100,188,100,0.13775991492893827,0.20887443644341047,0.043085514823801296,0.2538950293889438
100,188,117,0.13604779815444315,0.20856459595006765,0.04369407986599494,0.25281884162740526
100,188,137,0.1341335968048062,0.20823857621260122,0.04460768066464871,0.2516842696497437
100,188,161,0.13180493819305877,0.20794793400263076,0.04571410937721254,0.25040899501453673
100,188,188,0.12905297758718673,0.20765980600827127,0.046845967528598376,0.24894138010624564
100,188,221,0.1270801879295555,0.20723912655113072,0.045968895481376504,0.24740769812126792
100,188,259,0.12544059243652841,0.20669167904896218,0.04422628890051972,0.2457900670263521
100,188,303,0.12366167858389732,0.2060133629985825,0.042681289426585,0.24403976920020387
100,188,356,0.1217443759794827,0.2051769544632044,0.04124533872209479,0.24211661176327787
100,188,417,0.11983850514903503,0.20422446164565117,0.03994943944741247,0.24013507816013432
100,188,489,0.11058597119768976,0.2001851570176419,0.03826240851583651,0.23187791188758572
100,188,573,0.09778894758473616,0.19566347958216546,0.03911699354721487,0.2222093938070657
100,188,672,0.09645357248134312,0.19492724006406054,0.04004095331695923,0.22114067582861482
100,188,788,0.09646577986168017,0.19461429068211905,0.040526022294897546,0.22095865519384617
100,188,923,0.09691441086167245,0.1944720658502911,0.04083887899498917,0.22108731638498028
100,188,1082,0.0975693204777759,0.19442618526212957,0.04110503415808209,0.22138414046000668
100,188,1268,0.09834245588699304,0.19444674392716332,0.041363419136960844,0.22179203614300694
100,188,1487,0.0991953667589226,0.19451668990379511,0.04162973132178727,0.22228247337001303
100,188,1743,0.10009312154212789,0.19462321375579889,0.04190506148033424,0.22282922270284292
100,188,2043,0.1010153732732064,0.19475604927089438,0.04218923990469148,0.22341431540720005
100,188,2395,0.10194519342327685,0.1949067799998394,0.042479759541012685,0.22402233219631784
100,188,2807,0.10286532732777891,0.19506785071739896,0.04277211918091639,0.22463792228602691
100,188,3290,0.10376465192660277,0.19523362696874774,0.04306329540937692,0.22525034850214204
100,188,3856,0.10463252736475341,0.19539925784338247,0.043349683076710166,0.22584957553941018
100,188,4520,0.1054617194761374,0.19556121595068562,0.04362837252807861,0.22642835146779433
100,188,5298,0.1062450265705834,0.19571654076366085,0.04389624602621034,0.2269798458336583
100,188,6210,0.10697851717184297,0.19586335631666318,0.04415127107626504,0.22749987301439162
100,188,7278,0.10765888752567468,0.19600024294750595,0.04439141566499616,0.22798493170271078
100,188,8531,0.10828609278371594,0.19612670281505648,0.044615934903817434,0.22843411105789496
100,188,10000,0.10885950672163366,0.19624230864289155,0.04482384522747973,0.22884626500370586
100,221,100,0.13558565409284357,0.20440991942009115,0.041030599926050626,0.2486973962135591
100,221,117,0.13429653218617876,0.20430848150151382,0.041604639016635914,0.2480089920918037
100,221,137,0.13208337229722839,0.20425280059898338,0.04228783707946793,0.24688759578965472
100,221,161,0.1300476481015093,0.20408985366599453,0.04218624690239792,0.2456516610443559
100,221,188,0.12893796681018777,0.20383310063836563,0.03991977500534638,0.24447192198179457
100,221,221,0.1275086755317913,0.2034517051916328,0.037829297139928664,0.24306812708242048
100,221,259,0.1258826318236219,0.20295310814746362,0.03603813548785062,0.24152670310133056
100,221,303,0.1241201191653307,0.2023342257688261,0.03448849625394923,0.23986329288356076
100,221,356,0.12222280113795572,0.20157093419374134,0.033080414655190626,0.23804110666753592
100,221,417,0.12032959191668559,0.20069650605260278,0.031833287127007726,0.23616023459056149
100,221,489,0.10578590915622056,0.1945425120825544,0.03051222145847632,0.22353622355611646
100,221,573,0.09775292861183682,0.19110812350235737,0.03143027485887295,0.21694656507648938
100,221,672,0.0969262783483131,0.19058426643433934,0.03197530836126894,0.21619316916028625
100,221,788,0.09708419864423337,0.19045145006934805,0.032271254249961356,0.21619095797645188
100,221,923,0.09760824997139163,0.19049498173807045,0.03245780992905567,0.21649299747395104
100,221,1082,0.09832840195442921,0.1906487605778882,0.0326278902919388,0.21697927035940445
100,221,1268,0.09917554571218935,0.1908837087797675,0.03280760294317708,0.21759760558357902
100,221,1487,0.10011739074163492,0.19118251611262466,0.03300576993265414,0.21832001109590135
100,221,1743,0.10111893741957531,0.19152739661010756,0.03322074220879967,0.21911504026427067
100,221,2043,0.10215898064939825,0.19190497641286108,0.033450464951270464,0.2199611577183596
100,221,2395,0.10321823813197656,0.19230323223021062,0.033691908896486766,0.22083858932339
100,221,2807,0.10427610458262646,0.19271007039237836,0.03394022206814107,0.22172644382571288
100,221,3290,0.1053187410288394,0.1931166121953768,0.03419181853661002,0.22260984608179343
100,221,3856,0.1063325594976682,0.19351480405577548,0.03444272914880109,0.2234745940577765
100,221,4520,0.10730780765565809,0.19389879283923545,0.034689854694767375,0.22431026161796638
100,221,5298,0.10823476195870849,0.19426334086414626,0.034929849276467806,0.22510687166418206
100,221,6210,0.10910759054951578,0.1946052876150293,0.03516042285533094,0.22585822902567604
100,221,7278,0.10992125636375508,0.19492221020674944,0.035379356759308145,0.22655915235799454
100,221,8531,0.110674765194809,0.19521359804957567,0.035585543069557524,0.2272082379447161
100,221,10000,0.11136649284571667,0.19547894110768876,0.03577782076998337,0.2278037853161957
100,259,100,0.1368300854140423,0.20483704755671173,0.040095580541202436,0.24957632881565658
100,259,117,0.13561306009939353,0.20457392288553827,0.03949532910032538,0.24859861828868418
100,259,137,0.1304933506826611,0.20044807796613467,0.038644592257441324,0.24228361695221876
100,259,161,0.12964421028666095,0.20030855612019505,0.035875882687220084,0.2412845164414751
100,259,188,0.128507100151819,0.20007502208410968,0.03352966959741721,0.24014230779831067
100,259,221,0.1270498816589273,0.19972540386338505,0.03140874128194815,0.238785297719219
100,259,259,0.1254060509598791,0.1992670887987183,0.02962499858261225,0.23730084457643183
100,259,303,0.12363570063265836,0.19869766809880884,0.028108847608331877,0.23570459709708919
100,259,356,0.12173717437188904,0.19799545326719334,0.02675464005678363,0.23396142823786384
100,259,417,0.11979569468804245,0.1971541206268232,0.025570529197905145,0.23210904271352195
100,259,489,0.10101570830242804,0.18867331170495844,0.02502968535857486,0.21547221867959426
100,259,573,0.09624897437945329,0.18671908277447752,0.025377535264896833,0.2115937150232963
100,259,672,0.09629530477409771,0.18638459547531327,0.02568896943303367,0.21135734267482612
100,259,788,0.0968561556197698,0.1863955718667062,0.02582822843422461,0.21164007530949328
100,259,923,0.09743343883520011,0.1866004093432635,0.025884044941640982,0.21209189412343665
100,259,1082,0.09819548557531618,0.18692530608326058,0.025953945103002196,0.21273699891674328
100,259,1268,0.09909160335224688,0.18734397440778247,0.0260508874545593,0.21353116713724252
100,259,1487,0.10009634638976121,0.18784051218036887,0.026176290378968736,0.21444937573881268
100,259,1743,0.10117571889700239,0.18839391930512459,0.02632650352259891,0.21545737330895978
100,259,2043,0.10230860251681895,0.18898885085171102,0.02649719199881284,0.21653160757500664
100,259,2395,0.10347406695363282,0.18961026898615052,0.02668402837770789,0.21764873996278397
100,259,2807,0.1046489731090378,0.19024222941828145,0.026881991229088742,0.21878335146727904
100,259,3290,0.10581706652812281,0.19087303839661435,0.027087599752253833,0.21991704439563314
100,259,3856,0.1069620410224089,0.1914915586576455,0.027297139548703386,0.22103173773093165
100,259,4520,0.10807177954343877,0.19208942183351868,0.02750685560963706,0.22211367049227415
100,259,5298,0.10913393915324643,0.1926588039464489,0.02771335371876349,0.22314941493878498
100,259,6210,0.11014057207449461,0.1931948037463293,0.027914089130212205,0.22413026164141484
100,259,7278,0.1110846008932784,0.19369346195437798,0.028106710044125682,0.22504873451987142
100,259,8531,0.11196368245235798,0.19415369809709623,0.028289838461041716,0.22590227894650086
100,259,10000,0.11277484237263204,0.19457437220905896,0.02846203985018514,0.22668797741643676
100,303,100,0.1341977649535876,0.20116758625014786,0.03823351285680665,0.24482491576965898
100,303,117,0.13362079719855874,0.20097884544976402,0.0367566997878942,0.24412715691130285
100,303,137,0.13288625972168397,0.20077636004856392,0.0335888154783508,0.24310103517346057
100,303,161,0.12871432003735345,0.19661128564893668,0.030882789431987634,0.23701713125912757
100,303,188,0.12754740805957854,0.19640158426570004,0.028521763379883547,0.23591399829406387
100,303,221,0.12604014302932232,0.19607393465037667,0.02641762662081082,0.23458260059179323
100,303,259,0.12435692036439672,0.19564460459384214,0.024674240152235627,0.23313145020843484
100,303,303,0.12255899750534227,0.19511215926524733,0.023212541344839077,0.23157781551424045
100,303,356,0.12063943616962784,0.19445569660877543,0.021923972424276128,0.2298859544856759
100,303,417,0.1185083770334121,0.1935641671983534,0.02083340829650382,0.2279152323815464
100,303,489,0.09587954660738827,0.18409195605617434,0.020127722980841756,0.20853743302970876
100,303,573,0.0922176944656652,0.1824615307838372,0.0203046774570943,0.20544730057895766
100,303,672,0.09265147473592843,0.18229733841885387,0.0204141102392692,0.20550754551159808
100,303,788,0.09380766899256382,0.18243323187160687,0.02049512589712188,0.20615967849818928
100,303,923,0.0953070655594698,0.18275657450789873,0.02055966215074534,0.2071378815648432
100,303,1082,0.09705267055753711,0.18323305045481497,0.02064885853772136,0.20837453539297318
100,303,1268,0.09839972230767743,0.18381486764579125,0.020712708765614263,0.209521901533651
