lateral_hori_stiffness,lateral_verti_stiffness,diagonal_stiffness,tip_dx,tip_dy,tip_dz,tip_disp_norm
500,500,500,0.12199286997141581,0.021526706573816848,0.24807492196044445,0.27728473871718684
500,500,562,0.1214110745689665,0.02230229794040635,0.24724329404340606,0.2763463189022932
500,500,632,0.12125216141524026,0.023002315106024775,0.24662777392339685,0.27578334253271075
500,500,711,0.12140104947843125,-0.023631693008319826,0.24619408597431824,0.27551442738563436
500,500,799,0.12178586881104769,-0.02418197708369462,0.2459168345760787,0.2754844013472569
500,500,899,0.12239006758379144,0.024645058324150777,0.24578069111145218,0.27567164465390503
500,500,1011,0.12316236110872766,0.025015399890066625,0.24576929544643722,0.27603855529576793
500,500,1136,0.07370423171987313,0.00857744157124821,0.2253973067123093,0.2372969282365192
500,500,1278,0.07340005004129332,-6.450698515954356e-07,0.22479697024596113,0.2364767328475341
500,500,1437,0.0753232467444076,-1.3484585968827494e-08,0.2251626312373619,0.23742746683113838
500,500,1616,0.07728654508940302,-9.570374019521688e-10,0.22561611788442582,0.23848656712925248
500,500,1817,0.0792793366387024,-4.049619945096639e-12,0.22615082114074636,0.23964433463052398
500,500,2043,0.08129831903129817,-9.977249378350733e-14,0.22676144603122805,0.24089452065891473
500,500,2297,0.08333631972795741,-1.2110168538303509e-15,0.22744140927018974,0.2422282742303431
500,500,2583,0.08539042582455826,-3.3309843270712097e-17,0.22818536335618667,0.2436392515020811
500,500,2904,0.08744732444800518,-1.5652925640698208e-17,0.2289839143630138,0.24511358099893754
500,500,3265,0.08950438683469508,-3.09604976403245e-18,0.22983136919919267,0.24664446786950311
500,500,3672,0.09155945682246955,7.242152781423469e-19,0.23072245892726118,0.2482256779365652
500,500,4129,0.09359714605610116,5.749309750091624e-18,0.23164604650952603,0.24984058239873808
500,500,4642,0.09561054954520276,-9.011981431846603e-17,0.23259437621956747,0.2514786691417492
500,500,5220,0.09761660464873895,7.782728538234235e-18,0.23356801060312404,0.25314623655162105
500,500,5870,0.099614582579516,-1.0951339139740024e-18,0.2345607093591724,0.25483679372800416
500,500,6600,0.10157876308643356,1.1475756515121454e-16,0.2355595884019741,0.2565279025725608
500,500,7421,0.10349790976455028,-3.607542704695436e-18,0.23655709231349575,0.2582074267898713
500,500,8345,0.10536137491030526,6.990328857332356e-19,0.23754570316512735,0.2598633879853118
500,500,9383,0.10715402246971659,-5.022134587355459e-17,0.23851571935463856,0.2614798900693918
500,500,10551,0.10885962737811529,2.4854364800736363e-17,0.23945900106931872,0.2630418819618239
500,500,11864,0.1104482057942121,-1.7302318323138013e-16,0.2403623507811372,0.2645238473865732
