lateral_hori_stiffness,lateral_verti_stiffness,diagonal_stiffness,tip_dx,tip_dy,tip_dz,tip_disp_norm
500,899,2904,0.042688727538482546,0.12479643028964489,0.0022932580601771058,0.13191563783124258
500,899,3265,0.04214530331113131,0.12447041115352606,0.0023023992319487485,0.1314321531670936
500,899,3672,0.041697935403745945,0.12425886488734796,0.002311718243172556,0.13108900549345465
500,899,4129,0.04133921212529812,0.12415311280275612,0.0023214556464964398,0.13087518876423038
500,899,4642,0.04106024327852176,0.124143197783111,0.002331818546521758,0.13077811174520723
500,899,5220,0.04085222276114103,0.12421984993535803,0.002343001529923061,0.13078595061648626
500,899,5870,0.04070852482795348,0.12437405878515806,0.0023549909649750456,0.13088787749370517
500,899,6600,0.04062242365801036,0.1245965700115963,0.002367811637601247,0.13107285414782366
500,899,7421,0.04058732965374767,0.12487890762062491,0.0023814732023555996,0.1313306678257447
500,899,8345,0.04059728516605626,0.125212895288833,0.0023959127178435624,0.1316516202225323
500,899,9383,0.040646588886971036,0.12558975669964903,0.0024109742615038288,0.1320255466677306
500,899,10551,0.04072993739152525,0.1260022856551669,0.002426642261287082,0.13244392165330998
500,899,11864,0.040842216271320814,0.12644266181766495,0.0024427464942056165,0.13289770640580928
500,899,13340,0.040978653798531606,0.12690387952085053,0.002459251526054751,0.13337875626444737
500,899,15000,0.041134878954249166,0.1273796243753912,0.0024759804231637705,0.13387971262163798
500,1011,500,0.04391371644279063,0.1241913981726259,0.0033462515125751713,0.13176917420654552
500,1011,562,0.04254963336235709,0.122574281902494,0.002455541576842024,0.12977270732946386
500,1011,632,0.04204011247622266,0.12187112762476426,0.0021514116148600992,0.12893630744472864
500,1011,711,0.04161926315915618,0.12129417724950464,0.002004501617165144,0.1282515439567047
500,1011,799,0.04127045970787524,0.12082932333500855,0.0019188063133547262,0.12769752558199224
500,1011,899,0.04099177073432875,0.12047583695169069,0.0018657735055003233,0.1272722816166975
500,1011,1011,0.0407942352714015,0.12025026107681536,0.0018331719278650294,0.12699470634533483
500,1011,1136,0.04068167527531652,0.1201594834772073,0.0018142018956547323,0.12687234332680133
500,1011,1278,0.0406555042866055,0.12020860278638758,0.0018048256413620845,0.12691034476452037
500,1011,1437,0.04071796201189368,0.12040118834043995,0.0018028973954677951,0.12711274138814996
500,1011,1616,0.040868246048305634,0.12073762942182822,0.0018067955960028304,0.12747961877803568
500,1011,1817,0.04110363381869678,0.12121415867708733,0.001815212860803772,0.12800654660846705
500,1011,2043,0.04142075784150273,0.12182595031293672,0.001827756420174631,0.1286879250098704
500,1011,2297,0.04181561191154168,0.12256615069626256,0.0018433009842540038,0.12951603937178655
500,1011,2583,0.042286121794913756,0.12343017791065863,0.0018616884839243175,0.13048597932162023
500,1011,2904,0.04255409922268499,0.12407810892854731,0.001878257041664555,0.1311859608550135
500,1011,3265,0.04199837350184543,0.12374855184205721,0.0018833746350840341,0.130694738072437
500,1011,3672,0.041539698678341674,0.12353514341810372,0.0018887842253003662,0.13034586963716427
500,1011,4129,0.04117083375741398,0.12342938409373985,0.0018946404197026645,0.13012855210275934
500,1011,4642,0.040882975416850875,0.12342145115137493,0.0019011685384157095,0.13003033001979777
500,1011,5220,0.04066736236844479,0.12350219926074918,0.0019084950788401667,0.13003949376137294
500,1011,5870,0.04051743364473487,0.12366270258449413,0.0019167836669257143,0.13014530532939841
