lateral_hori_stiffness,lateral_verti_stiffness,diagonal_stiffness,total_twist_deg,twist_0_1_deg,twist_1_2_deg
500,1278,632,90.4892464985325,46.094344268681155,44.39490222985133
500,1278,711,90.34221917289254,46.24068113038077,44.101538042511756
500,1278,799,89.25981105192112,46.520572587028354,42.73923846489276
500,1278,899,75.7721256446108,38.614004327245325,37.15812131736546
500,1278,1011,74.64342344642417,37.650347663759355,36.99307578266482
500,1278,1136,73.96718483593807,37.04343090917919,36.92375392675888
500,1278,1278,73.44469884703773,36.596640418882004,36.84805842815573
500,1278,1437,72.83097178623353,36.25467737746226,36.576294408771275
500,1278,1616,66.24555261955877,33.003670831951034,33.24188178760774
500,1278,1817,56.67622807470091,28.2720146410831,28.404213433617805
500,1278,2043,48.94258979708727,24.428019221645595,24.514570575441677
500,1278,2297,42.57696432824569,21.253895371472446,21.32306895677324
500,1278,2583,37.23033371586263,18.58363436165503,18.646699354207595
500,1278,2904,32.68826048973456,16.31337984152772,16.374880648206837
500,1278,3265,28.779095978517667,14.358636826054083,14.420459152463582
500,1278,3672,25.38042447335831,12.658737223077818,12.72168725028049
500,1278,4129,22.420531870485597,11.178060781556663,11.242471088928932
500,1278,4642,19.83120454006253,9.882607891202039,9.94859664886049
500,1278,5220,17.55046946717372,8.74143926505262,8.809030202121097
500,1278,5870,15.541177459327223,7.736005960374942,7.805171498952281
500,1278,6600,13.770119869540016,6.849715974412998,6.920403895127017
500,1278,7421,12.204787927743766,6.0663187796188,6.138469148124965
500,1278,8345,10.819332850350635,5.37289131257421,5.446441537776426
500,1278,9383,9.59465158452479,4.7598833911832,4.834768193341589
500,1278,10551,8.509864539724402,4.216853313515868,4.2930112262085345
500,1278,11864,7.549765185766591,3.736197316073356,3.8135678696932342
500,1278,13340,6.6998624011869445,3.310668523274426,3.389193877912519
500,1278,15000,5.9471124391447905,2.9337435479144878,3.0133688912303023
500,1437,500,90.68033905756738,45.62155582554401,45.05878323202338
500,1437,562,90.52889885486316,45.76661847450257,44.76228038036059
500,1437,632,90.37106612969255,45.92670187601075,44.444364253681805
500,1437,711,77.17543720520037,39.75258134492312,37.422855860277245
500,1437,799,74.96516754581832,38.0228582152652,36.94230933055311
500,1437,899,74.07352853599187,37.3239349819687,36.749593554023164
500,1437,1011,73.52820179492305,36.868311022293256,36.659890772629794
500,1437,1136,73.11943760160558,36.48127325303468,36.638164348570896
500,1437,1278,72.74029602016105,36.18829795546313,36.55199806469793
500,1437,1437,72.21100893107955,35.98796663220576,36.223042298873786
500,1437,1616,65.17077882874473,32.49168113384789,32.679097694896846
500,1437,1817,56.051335832837914,27.974930503429096,28.076405329408818
500,1437,2043,48.55371827218243,24.24432560988315,24.30939266229928
500,1437,2297,42.3211828248224,21.13479611059144,21.186386714230952
500,1437,2583,37.055859431250326,18.504346990302597,18.551512440947725
500,1437,2904,32.566582346309445,16.26014694436886,16.30643540194059
500,1437,3265,28.693394709444956,14.323280093913535,14.37011461553142
500,1437,3672,25.32003581708075,12.636043895063134,12.68399192201762
500,1437,4129,22.378172631231546,11.164454896325768,11.213717734905774
500,1437,4642,19.801750644932284,9.875564228458416,9.92618641647387
500,1437,5220,17.530221009253257,8.73912885977444,8.791092149478821
500,1437,5870,15.527350172735746,7.737047707292695,7.790302465443053
500,1437,6600,13.76060520047997,6.853060385607026,6.907544814872946
500,1437,7421,12.19799349848238,6.071170786718857,6.126822711763523
500,1437,8345,10.814055252890228,5.378647897754881,5.435407355135346
500,1437,9383,9.58998956953703,4.766090694979042,4.823898874557988
500,1437,10551,8.505159114007139,4.22317776060071,4.2819813534064295
500,1437,11864,7.544547403593794,3.742399509260458,3.802147894333336
500,1437,13340,6.69381348476611,3.316583711737522,3.377229773028588
500,1437,15000,5.940030006574329,2.939264966236528,3.0007650403378
500,1616,500,90.43510075495475,45.47059057648215,44.964510178472594
500,1616,562,76.90998037916464,39.527814923210855,37.38216545595378
500,1616,632,74.77490484795642,37.885046367087,36.88985848086942
500,1616,711,73.85774517153206,37.169316704333845,36.688428467198214
500,1616,799,73.28553379817467,36.73401871075118,36.55151508742349
500,1616,899,72.88599048996113,36.448293253019365,36.43769723694176
500,1616,1011,72.61186228274151,36.258636888339915,36.35322539440159
500,1616,1136,72.36786886347896,36.015920836610974,36.35194802686798
500,1616,1278,72.04753160477514,35.89684782632531,36.15068377844983
500,1616,1437,71.66403117282576,35.743306566037724,35.92072460678804
500,1616,1616,64.12193134140709,31.986972768434327,32.13495857297277
500,1616,1817,55.41933431959541,27.67071258029511,27.7486217393003
500,1616,2043,48.15124538833305,24.05129531799477,24.099950070338274
500,1616,2297,42.05222854259992,21.00703998328443,21.04518855931549
500,1616,2583,36.87018600670882,18.417593067979265,18.452592938729556
500,1616,2904,32.43580483034829,16.20056976026604,16.235235070082254
500,1616,3265,28.600571787151914,14.282598980265444,14.31797280688647
500,1616,3672,25.254312970585545,12.608925589880032,12.645387380705513
500,1616,4129,22.332062041164043,11.1472044364495,11.184857604714546
500,1616,4642,19.7699381115259,9.86555130239952,9.904386809126379
500,1616,5220,17.50883597368794,8.73443312525799,8.774402848429952
500,1616,5870,15.513448318089338,7.736204581671203,7.777243736418136
