lateral_hori_stiffness,lateral_verti_stiffness,diagonal_stiffness,total_twist_deg,twist_0_1_deg,twist_1_2_deg
300,699,890,109.37181260267579,53.241229331638245,56.13058327103755
300,699,1005,92.26221293280999,45.92673788372656,46.33547504908343
300,699,1134,88.28451778202866,46.60920211490381,41.67531566712484
300,699,1280,79.54630661547993,41.626722479074836,37.919584136405106
300,699,1444,77.04550016036295,39.322104569434664,37.72339559092829
300,699,1630,70.62392106401224,35.33254976469939,35.29137129931286
300,699,1839,59.472122976263215,29.14345322353005,30.32866975273317
300,699,2076,50.077976469673786,24.615595520944733,25.46238094872905
300,699,2343,42.906081535926226,21.11090991276866,21.79517162315757
300,699,2644,37.14328942053403,18.268032250331906,18.875257170202126
300,699,2984,32.36093210607491,15.89590727188028,16.465024834194637
300,699,3368,28.318331056106818,13.883751535911427,14.43457952019539
300,699,3800,24.871329205840357,12.163849383281956,12.707479822558403
300,699,4289,21.88921794525176,10.673187704760746,11.216030240491015
300,699,4840,19.30658081433947,9.380311055674419,9.926269758665049
300,699,5463,17.05294802334847,8.250730659603601,8.802217363744866
300,699,6165,15.087328976687585,7.2644289249071505,7.822900051780437
300,699,6957,13.366642895410049,6.400166400599253,6.966476494810796
300,699,7851,11.85718919942252,5.641291988120697,6.215897211301822
300,699,8861,10.53055440035105,4.973732574953936,5.556821825397115
300,699,10000,9.365700804442238,4.387071259881223,4.978629544561015
300,789,300,106.99818656401665,52.000834389807764,54.997352174208885
300,789,338,105.51379328522104,51.38145587902898,54.132337406192065
300,789,382,103.92201921384776,50.75393041463865,53.16808879920911
300,789,431,102.07901162790398,50.15717340512862,51.921838222775364
300,789,486,99.89224007664433,49.62224676991457,50.26999330672976
300,789,549,97.67464196759357,49.0815074393137,48.59313452827987
300,789,619,95.47965426385622,48.54311162194991,46.93654264190631
300,789,699,93.2472431920693,47.99868192252439,45.248561269544915
300,789,789,90.95394602306479,47.14399541974295,43.80995060332185
300,789,890,90.73789630401765,46.34320691156986,44.3946893924478
300,789,1005,90.1953138258202,46.535336132928215,43.65997769289197
300,789,1134,84.91516838306124,46.10819908657966,38.80696929648159
300,789,1280,78.17789140629614,40.49083554758248,37.68705585871366
300,789,1444,76.26297374608463,38.74825447453685,37.514719271547776
300,789,1630,69.84815511168773,34.80354048741292,35.044614624274814
300,789,1839,58.63631165370056,28.894767812916037,29.741543840784523
300,789,2076,49.594729392998666,24.49334552840843,25.101383864590233
300,789,2343,42.589609713297136,21.045870004582074,21.543739708715066
300,789,2644,36.91354786452542,18.234217411215443,18.679330453309976
300,789,2984,32.1802890166176,15.880560243035456,16.299728773582142
300,789,3368,28.16657744710227,13.879737870624997,14.286839576477274
300,789,3800,24.736498011664803,12.166866904827716,12.569631106837088
300,789,4289,21.76396649713535,10.680520566837847,11.0834459302975
300,789,4840,19.186086143010737,9.390139145946266,9.79594699706447
300,789,5463,16.934017383643077,8.261828791872857,8.672188591770222
300,789,6165,14.967826579319036,7.2759597927864705,7.691866786532566
300,789,6957,13.24516654004026,6.411568237893197,6.833598302147065
300,789,7851,11.73284480584495,5.652197356300814,6.080647449544136
300,789,8861,10.40280676920008,4.9839130947708,5.418893674429279
300,789,10000,9.234279355908946,4.3964002333170065,4.83787912259194
300,890,300,104.29379261056434,50.876811383826336,53.416981226737995
300,890,338,102.95400372875163,50.30166345473214,52.652340274019494
300,890,382,101.46532289156362,49.73413818156311,51.7311847100005
300,890,431,99.6545760125706,49.21762466193156,50.436951350639056
300,890,486,97.6933956077599,48.73816960767806,48.95522600008184
300,890,549,95.69513307904344,48.25358304603494,47.441550033008504
300,890,619,93.71074427828957,47.769631636699636,45.94111264158994
300,890,699,91.68842729488796,47.27920217725421,44.40922511763376
300,890,789,90.60396113259115,46.92020540398765,43.6837557286035
300,890,890,90.30409072940968,46.67961901571054,43.62447171369913
300,890,1005,89.82940387818367,46.73337609502971,43.09602778315396
300,890,1134,80.22659112306303,42.38967261172232,37.83691851134071
300,890,1280,76.91325391733753,39.40835993070505,37.50489398663248
300,890,1444,75.51023080706916,38.194756317482856,37.31547448958631
300,890,1630,68.99070194511775,34.273352221397175,34.717349723720574
300,890,1839,57.90004446587365,28.64015937076093,29.259885095112722
300,890,2076,49.1725733302656,24.36177793218856,24.81079539807704
300,890,2343,42.31659901535398,20.974137845084368,21.34246117026961
300,890,2644,36.72045934193917,18.195365437786492,18.525093904152676
300,890,2984,32.033621121165545,15.861251922132526,16.172369199033017
300,890,3368,28.048071014944266,13.872651217138404,14.175419797805864
300,890,3800,24.63511361423213,12.167523513298276,12.467590100933851
300,890,4289,21.672756816122043,10.686072916000198,10.986683900121848
300,890,4840,19.100412694595327,9.398656039428696,9.701756655166633
300,890,5463,16.850762638188378,8.271993820811991,8.578768817376387
300,890,6165,14.8848607989714,7.2868570966326525,7.598003702338747
300,890,6957,13.16105578399105,6.422569999295531,6.738485784695519
300,890,7851,11.646643911499298,5.6628802287222735,5.983763682777024
300,890,8861,10.313922014152135,4.994001934187326,5.31992007996481
300,890,10000,9.14237968820043,4.405730753372867,4.736648934827563
300,1005,300,101.79572364972718,49.795487270480024,52.000236379247156
300,1005,338,100.57226172739358,49.27015746845902,51.30210425893457
